timestamp_s,interface,qdisc_kind,handle,poll_interval_s,sent_bytes_total,sent_packets_total,dropped_total,overlimits_total,backlog_bytes,backlog_packets,sent_bytes_delta,sent_packets_delta,dropped_delta,overlimits_delta,throughput_mbps,link_utilization_pct,drop_rate_pps,overlimit_rate_pps,drop_ratio
1680.969,s1-eth2,htb,5,1.0,22097915,15021,1780,8037,6056,4,171621,120,12,65,1.3728,5.49,11.9986,64.9926,0.090909
1680.969,s1-eth2,netem,10,1.0,22097829,15020,1780,0,6056,4,171621,120,12,0,1.3728,5.49,11.9986,0.0,0.090909
1681.97,s1-eth1,htb,5,1.001,832844,11983,0,0,132,2,4700,68,0,0,0.0376,0.15,0.0,0.0,0.0
1681.97,s1-eth1,netem,10,1.001,832844,11983,0,0,132,2,4700,68,0,0,0.0376,0.15,0.0,0.0,0.0
1681.97,s1-eth2,htb,5,1.001,22231390,15112,1792,8088,7570,5,133475,91,12,51,1.0666,4.27,11.9863,50.9417,0.116505
1681.97,s1-eth2,netem,10,1.001,22231304,15111,1792,0,7570,5,133475,91,12,0,1.0666,4.27,11.9863,0.0,0.116505
1682.97,s1-eth1,htb,5,1.0,837754,12054,0,0,210,3,4910,71,0,0,0.0393,0.16,0.0,0.0,0.0
1682.97,s1-eth1,netem,10,1.0,837754,12054,0,0,210,3,4910,71,0,0,0.0393,0.16,0.0,0.0,0.0
1682.97,s1-eth2,htb,5,1.0,22378413,15211,1805,8141,6056,4,147023,99,13,53,1.1761,4.7,12.9986,52.9945,0.116071
1682.97,s1-eth2,netem,10,1.0,22378327,15210,1805,0,6056,4,147023,99,13,0,1.1761,4.7,12.9986,0.0,0.116071
1683.97,s1-eth1,htb,5,1.0,842867,12126,0,0,211,3,5113,72,0,0,0.0409,0.16,0.0,0.0,0.0
1683.97,s1-eth1,netem,10,1.0,842867,12126,0,0,211,3,5113,72,0,0,0.0409,0.16,0.0,0.0,0.0
1683.97,s1-eth2,htb,5,1.0,22507791,15303,1818,8186,6056,4,129378,92,13,45,1.0349,4.14,12.9984,44.9945,0.12381
1683.97,s1-eth2,netem,10,1.0,22507705,15302,1818,0,6056,4,129378,92,13,0,1.0349,4.14,12.9984,0.0,0.12381
1684.97,s1-eth1,htb,5,1.0,849202,12218,0,0,312,4,6335,92,0,0,0.0507,0.2,0.0,0.0,0.0
1684.97,s1-eth1,netem,10,1.0,849202,12218,0,0,312,4,6335,92,0,0,0.0507,0.2,0.0,0.0,0.0
1684.97,s1-eth2,htb,5,1.0,22662660,15411,1829,8244,4542,3,154869,108,11,58,1.2387,4.95,10.9979,57.9891,0.092437
1684.97,s1-eth2,netem,10,1.0,22662574,15410,1829,0,4542,3,154869,108,11,0,1.2387,4.95,10.9979,0.0,0.092437
1685.97,s1-eth1,htb,5,1.0,854346,12294,0,0,264,4,5144,76,0,0,0.0411,0.16,0.0,0.0,0.0
1685.97,s1-eth1,netem,10,1.0,854346,12294,0,0,264,4,5144,76,0,0,0.0411,0.16,0.0,0.0,0.0
1685.97,s1-eth2,htb,5,1.0,22794609,15501,1836,8295,0,0,131949,90,7,51,1.0555,4.22,6.9993,50.9951,0.072165
1685.97,s1-eth2,netem,10,1.0,22794523,15500,1836,0,0,0,131949,90,7,0,1.0555,4.22,6.9993,0.0,0.072165
1686.971,s1-eth1,htb,5,1.0,859280,12365,0,0,264,4,4934,71,0,0,0.0395,0.16,0.0,0.0,0.0
1686.971,s1-eth1,netem,10,1.0,859280,12365,0,0,264,4,4934,71,0,0,0.0395,0.16,0.0,0.0,0.0
1686.971,s1-eth2,htb,5,1.0,22926425,15589,1844,8338,4542,3,131816,88,8,43,1.0544,4.22,7.999,42.9944,0.083333
1686.971,s1-eth2,netem,10,1.0,22926339,15588,1844,0,4542,3,131816,88,8,0,1.0544,4.22,7.999,0.0,0.083333
1687.971,s1-eth1,htb,5,1.0,864290,12438,0,0,198,3,5010,73,0,0,0.0401,0.16,0.0,0.0,0.0
1687.971,s1-eth1,netem,10,1.0,864290,12438,0,0,198,3,5010,73,0,0,0.0401,0.16,0.0,0.0,0.0
1687.971,s1-eth2,htb,5,1.0,23076311,15688,1857,8390,4542,3,149886,99,13,52,1.199,4.8,12.9987,51.9949,0.116071
1687.971,s1-eth2,netem,10,1.0,23076225,15687,1857,0,4542,3,149886,99,13,0,1.199,4.8,12.9987,0.0,0.116071
1688.971,s1-eth1,htb,5,1.0,869636,12515,0,0,234,3,5346,77,0,0,0.0428,0.17,0.0,0.0,0.0
1688.971,s1-eth1,netem,10,1.0,869636,12515,0,0,234,3,5346,77,0,0,0.0428,0.17,0.0,0.0,0.0
1688.971,s1-eth2,htb,5,1.0,23224683,15786,1872,8436,6056,4,148372,98,15,46,1.1868,4.75,14.998,45.9938,0.132743
1688.971,s1-eth2,netem,10,1.0,23224597,15785,1872,0,6056,4,148372,98,15,0,1.1868,4.75,14.998,0.0,0.132743
1693.561,s1-eth1,htb,5,4.59,875634,12602,0,0,330,5,5998,87,0,0,0.0105,0.04,0.0,0.0,0.0
1693.561,s1-eth1,netem,10,4.59,875634,12602,0,0,330,5,5998,87,0,0,0.0105,0.04,0.0,0.0,0.0
1693.561,s1-eth2,htb,5,4.59,23385265,15893,1883,8500,6056,4,160582,107,11,64,0.2799,1.12,2.3966,13.9437,0.09322
1693.561,s1-eth2,netem,10,4.59,23385179,15892,1883,0,6056,4,160582,107,11,0,0.2799,1.12,2.3966,0.0,0.09322
1694.561,s1-eth1,htb,5,1.0,880664,12673,0,0,222,3,5030,71,0,0,0.0402,0.16,0.0,0.0,0.0
1694.561,s1-eth1,netem,10,1.0,880664,12673,0,0,222,3,5030,71,0,0,0.0402,0.16,0.0,0.0,0.0
1694.561,s1-eth2,htb,5,1.0,23523137,15985,1894,8542,1514,1,137872,92,11,42,1.1028,4.41,10.9983,41.9935,0.106796
1694.561,s1-eth2,netem,10,1.0,23523051,15984,1894,0,1514,1,137872,92,11,0,1.1028,4.41,10.9983,0.0,0.106796
1695.561,s1-eth1,htb,5,1.0,885903,12744,0,0,210,3,5239,71,0,0,0.0419,0.17,0.0,0.0,0.0
1695.561,s1-eth1,netem,10,1.0,885903,12744,0,0,210,3,5239,71,0,0,0.0419,0.17,0.0,0.0,0.0
1695.561,s1-eth2,htb,5,1.0,23634520,16066,1903,8577,4542,3,111383,81,9,35,0.891,3.56,8.9991,34.9965,0.1
1695.561,s1-eth2,netem,10,1.0,23634434,16065,1903,0,4542,3,111383,81,9,0,0.891,3.56,8.9991,0.0,0.1
1696.561,s1-eth1,htb,5,1.0,890519,12810,0,0,144,2,4616,66,0,0,0.0369,0.15,0.0,0.0,0.0
1696.561,s1-eth1,netem,10,1.0,890519,12810,0,0,144,2,4616,66,0,0,0.0369,0.15,0.0,0.0,0.0
1696.561,s1-eth2,htb,5,1.0,23769364,16156,1910,8625,0,0,134844,90,7,48,1.0787,4.31,6.9995,47.9967,0.072165
1696.561,s1-eth2,netem,10,1.0,23769278,16155,1910,0,0,0,134844,90,7,0,1.0787,4.31,6.9995,0.0,0.072165
1697.561,s1-eth1,htb,5,1.0,894871,12872,0,0,234,3,4352,62,0,0,0.0348,0.14,0.0,0.0,0.0
1697.561,s1-eth1,netem,10,1.0,894871,12872,0,0,234,3,4352,62,0,0,0.0348,0.14,0.0,0.0,0.0
1697.561,s1-eth2,htb,5,1.0,23898152,16242,1920,8667,3028,2,128788,86,10,42,1.0302,4.12,9.9989,41.9953,0.104167
1697.561,s1-eth2,netem,10,1.0,23898066,16241,1920,0,3028,2,128788,86,10,0,1.0302,4.12,9.9989,0.0,0.104167
1698.561,s1-eth1,htb,5,1.0,899807,12942,0,0,132,2,4936,70,0,0,0.0395,0.16,0.0,0.0,0.0
1698.561,s1-eth1,netem,10,1.0,899807,12942,0,0,132,2,4936,70,0,0,0.0395,0.16,0.0,0.0,0.0
1698.561,s1-eth2,htb,5,1.0,24038954,16335,1931,8717,6056,4,140802,93,11,50,1.1262,4.5,10.9983,49.9921,0.105769
1698.561,s1-eth2,netem,10,1.0,24038868,16334,1931,0,6056,4,140802,93,11,0,1.1262,4.5,10.9983,0.0,0.105769
1699.561,s1-eth1,htb,5,1.0,905425,13021,0,0,66,1,5618,79,0,0,0.0449,0.18,0.0,0.0,0.0
1699.561,s1-eth1,netem,10,1.0,905425,13021,0,0,66,1,5618,79,0,0,0.0449,0.18,0.0,0.0,0.0
1699.561,s1-eth2,htb,5,1.0,24199536,16442,1942,8781,7570,5,160582,107,11,64,1.2845,5.14,10.9986,63.9918,0.09322
1699.561,s1-eth2,netem,10,1.0,24199450,16441,1942,0,7570,5,160582,107,11,0,1.2845,5.14,10.9986,0.0,0.09322
1700.562,s1-eth1,htb,5,1.0,910221,13089,0,0,210,3,4796,68,0,0,0.0384,0.15,0.0,0.0,0.0
1700.562,s1-eth1,netem,10,1.0,910221,13089,0,0,210,3,4796,68,0,0,0.0384,0.15,0.0,0.0,0.0
1700.562,s1-eth2,htb,5,1.0,24352548,16544,1952,8845,3028,2,153012,102,10,64,1.2239,4.9,9.9985,63.9902,0.089286
1700.562,s1-eth2,netem,10,1.0,24352462,16543,1952,0,3028,2,153012,102,10,0,1.2239,4.9,9.9985,0.0,0.089286
1701.562,s1-eth1,htb,5,1.0,915595,13166,0,0,66,1,5374,77,0,0,0.043,0.17,0.0,0.0,0.0
1701.562,s1-eth1,netem,10,1.0,915595,13166,0,0,66,1,5374,77,0,0,0.043,0.17,0.0,0.0,0.0
1701.562,s1-eth2,htb,5,1.0,24473282,16636,1962,8887,3028,2,120734,92,10,42,0.9658,3.86,9.9989,41.9954,0.098039
1701.562,s1-eth2,netem,10,1.0,24473196,16635,1962,0,3028,2,120734,92,10,0,0.9658,3.86,9.9989,0.0,0.098039
1702.562,s1-eth1,htb,5,1.0,920847,13242,0,0,66,1,5252,76,0,0,0.042,0.17,0.0,0.0,0.0
1702.562,s1-eth1,netem,10,1.0,920847,13242,0,0,66,1,5252,76,0,0,0.042,0.17,0.0,0.0,0.0
1702.562,s1-eth2,htb,5,1.0,24615829,16733,1970,8940,3028,2,142547,97,8,53,1.1402,4.56,7.9991,52.994,0.07619
1702.562,s1-eth2,netem,10,1.0,24615743,16732,1970,0,3028,2,142547,97,8,0,1.1402,4.56,7.9991,0.0,0.07619
1703.562,s1-eth1,htb,5,1.0,925151,13304,0,0,156,2,4304,62,0,0,0.0344,0.14,0.0,0.0,0.0
1703.562,s1-eth1,netem,10,1.0,925151,13304,0,0,156,2,4304,62,0,0,0.0344,0.14,0.0,0.0,0.0
1703.562,s1-eth2,htb,5,1.0,24762785,16831,1981,8997,4542,3,146956,98,11,57,1.1755,4.7,10.9988,56.9938,0.100917
1703.562,s1-eth2,netem,10,1.0,24762699,16830,1981,0,4542,3,146956,98,11,0,1.1755,4.7,10.9988,0.0,0.100917
1704.562,s1-eth1,htb,5,1.0,929732,13366,0,0,66,1,4581,62,0,0,0.0366,0.15,0.0,0.0,0.0
1704.562,s1-eth1,netem,10,1.0,929732,13366,0,0,66,1,4581,62,0,0,0.0366,0.15,0.0,0.0,0.0
1704.562,s1-eth2,htb,5,1.0,24867927,16905,1987,9030,0,0,105142,74,6,33,0.8411,3.36,5.9997,32.9982,0.075
1704.562,s1-eth2,netem,10,1.0,24867841,16904,1987,0,0,0,105142,74,6,0,0.8411,3.36,5.9997,0.0,0.075
1705.562,s1-eth1,htb,5,1.0,933718,13423,0,0,198,3,3986,57,0,0,0.0319,0.13,0.0,0.0,0.0
